"Country Name","Country Code","Indicator Name","Indicator Code","2014",
"Madagascar","MDG","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","5576.633914033",
"Madagascar","MDG","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","117.651948829707",
"Madagascar","MDG","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","94.7142023820111",
"Malawi","MWI","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","70652.2634723843",
"Malawi","MWI","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","67889.5846371229",
"Malawi","MWI","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","39408.3527906907",
"Malawi","MWI","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","43324.7920637244",
"Malawi","MWI","Labor volume for skilled females (millions)","v_F_skl","995712.044318999",
"Malawi","MWI","Labor volume for skilled males (millions)","v_M_skl","1593237.40039596",
"Malawi","MWI","Labor volume for unskilled females (millions)","v_F_nsk","657591.184058784",
"Malawi","MWI","Labor volume for unskilled male (millions)","v_M_nsk","4021664.37122626",
"Malawi","MWI","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.38916030012381",
"Malawi","MWI","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.07035878892908",
"Malawi","MWI","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.416846774695",
"Malawi","MWI","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.1236341362521",
"Malawi","MWI","Value-added from Capital in GTAP10P3COD","gtap10VACapital","2044.161704208",
"Malawi","MWI","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","2969.525438778",
"Malawi","MWI","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","116.9544971298",
"Malawi","MWI","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.293987300015",
"Malaysia","MYS","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","770690.400392186",
"Malaysia","MYS","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","763306.752283977",
"Malaysia","MYS","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","434341.855231023",
"Malaysia","MYS","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","475214.746201826",
"Malaysia","MYS","Labor volume for skilled females (millions)","v_F_skl","1677043.38399628",
"Malaysia","MYS","Labor volume for skilled males (millions)","v_M_skl","3218732.49819863",
"Malaysia","MYS","Labor volume for unskilled females (millions)","v_F_nsk","1341710.05534123",
"Malaysia","MYS","Labor volume for unskilled male (millions)","v_M_nsk","8202374.06246386",
"Malaysia","MYS","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.30633643008936",
"Malaysia","MYS","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.02504874568275",
"Malaysia","MYS","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4056049839618",
"Malaysia","MYS","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2630098402661",
"Malaysia","MYS","Value-added from Capital in GTAP10P3COD","gtap10VACapital","159671.779531812",
"Malaysia","MYS","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","131414.132824189",
"Malaysia","MYS","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","113.783435389877",
"Malaysia","MYS","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","102.346500589841",
"Malta","MLT","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","1744254.68052128",
"Malta","MLT","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","2068355.97472122",
"Malta","MLT","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","1093370.49217151",
"Malta","MLT","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","1636024.19980678",
"Malta","MLT","Labor volume for skilled females (millions)","v_F_skl","43801.308875294",
"Malta","MLT","Labor volume for skilled males (millions)","v_M_skl","54643.4474896457",
"Malta","MLT","Labor volume for unskilled females (millions)","v_F_nsk","18115.818965001",
"Malta","MLT","Labor volume for unskilled male (millions)","v_M_nsk","82932.4246700593",
"Malta","MLT","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.28660307802094",
"Malta","MLT","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.01320518368845",
"Malta","MLT","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.4452706308462",
"Malta","MLT","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2549211074444",
"Malta","MLT","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4900.46652651",
"Malta","MLT","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","2907.640819319",
"Malta","MLT","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Malta","MLT","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Mauritius","MUS","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","375335.333527192",
"Mauritius","MUS","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","423122.822336797",
"Mauritius","MUS","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","191334.881381414",
"Mauritius","MUS","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","273993.114888461",
"Mauritius","MUS","Labor volume for skilled females (millions)","v_F_skl","148737.480147047",
"Mauritius","MUS","Labor volume for skilled males (millions)","v_M_skl","214152.459293098",
"Mauritius","MUS","Labor volume for unskilled females (millions)","v_F_nsk","78700.1189221911",
"Mauritius","MUS","Labor volume for unskilled male (millions)","v_M_nsk","154340.941637664",
"Mauritius","MUS","Share of female skilled worker out of all workers in this sector, %","p_F_skl","10.9761441055208",
"Mauritius","MUS","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","10.7249231082679",
"Mauritius","MUS","Share of male skilled worker out of all workers in this sector, %","p_M_skl","19.7654648333872",
"Mauritius","MUS","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","23.5334679528241",
"Mauritius","MUS","Value-added from Capital in GTAP10P3COD","gtap10VACapital","4886.646101835",
"Mauritius","MUS","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","5805.47023786",
"Mauritius","MUS","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","131.202103568361",
"Mauritius","MUS","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","101.391389666937",
"Mexico","MEX","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","422783.075564375",
"Mexico","MEX","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","564371.165549817",
"Mexico","MEX","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","223544.01976636",
"Mexico","MEX","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","330202.550777738",
"Mexico","MEX","Labor volume for skilled females (millions)","v_F_skl","5447392.58939439",
"Mexico","MEX","Labor volume for skilled males (millions)","v_M_skl","6647423.58018764",
"Mexico","MEX","Labor volume for unskilled females (millions)","v_F_nsk","11397094.2771237",
"Mexico","MEX","Labor volume for unskilled male (millions)","v_M_nsk","31331550.5532942",
"Mexico","MEX","Share of female skilled worker out of all workers in this sector, %","p_F_skl","3.88029863808907",
"Mexico","MEX","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","12.991501089269",
"Mexico","MEX","Share of male skilled worker out of all workers in this sector, %","p_M_skl","6.82504365283427",
"Mexico","MEX","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","41.3031566198077",
"Mexico","MEX","Value-added from Capital in GTAP10P3COD","gtap10VACapital","720050.24368539",
"Mexico","MEX","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","372987.739550372",
"Mexico","MEX","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","131.840430161834",
"Mexico","MEX","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","110.441223017477",
"Mongolia","MNG","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","160664.1839391",
"Mongolia","MNG","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","138435.090580736",
"Mongolia","MNG","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","85886.6239575895",
"Mongolia","MNG","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","91894.6559793484",
"Mongolia","MNG","Labor volume for skilled females (millions)","v_F_skl","457826.397481757",
"Mongolia","MNG","Labor volume for skilled males (millions)","v_M_skl","718306.180075719",
"Mongolia","MNG","Labor volume for unskilled females (millions)","v_F_nsk","23700.8169547946",
"Mongolia","MNG","Labor volume for unskilled male (millions)","v_M_nsk","62492.6054877294",
"Mongolia","MNG","Share of female skilled worker out of all workers in this sector, %","p_F_skl","25.3528323234523",
"Mongolia","MNG","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","0.705971300518314",
"Mongolia","MNG","Share of male skilled worker out of all workers in this sector, %","p_M_skl","36.5377232020151",
"Mongolia","MNG","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","2.40347317401426",
"Mongolia","MNG","Value-added from Capital in GTAP10P3COD","gtap10VACapital","5870.421696248",
"Mongolia","MNG","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","2649.009994085",
"Mongolia","MNG","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","121.357785736175",
"Mongolia","MNG","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","98.250944187921",
"Morocco","MAR","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","196242.306999862",
"Morocco","MAR","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","236012.819762365",
"Morocco","MAR","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","122942.108913338",
"Morocco","MAR","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","186080.593432132",
"Morocco","MAR","Labor volume for skilled females (millions)","v_F_skl","1610351.7345343",
"Morocco","MAR","Labor volume for skilled males (millions)","v_M_skl","2538015.58329701",
"Morocco","MAR","Labor volume for unskilled females (millions)","v_F_nsk","1085459.66821121",
"Morocco","MAR","Labor volume for unskilled male (millions)","v_M_nsk","6654741.01395748",
"Morocco","MAR","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.36092128189963",
"Morocco","MAR","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.04050194381994",
"Morocco","MAR","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.2936648240072",
"Morocco","MAR","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.3049119502732",
"Morocco","MAR","Value-added from Capital in GTAP10P3COD","gtap10VACapital","37871.770184666",
"Morocco","MAR","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","60165.119751377",
"Morocco","MAR","Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage)","wpremia_F","103.843951495325",
"Morocco","MAR","Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage)","wpremia_M","81.9522294545027",
"Mozambique","MOZ","Annual wage for skilled female workers (US$ Dollars)","w_F_skl","79947.0611217466",
"Mozambique","MOZ","Annual wage for skilled male workers (US$ Dollars)","w_M_skl","78560.4451873323",
"Mozambique","MOZ","Annual wage for unskilled female workers (US$ Dollars)","w_F_nsk","44345.3339312599",
"Mozambique","MOZ","Annual wage for unskilled male workers (US$ Dollars)","w_M_nsk","49635.5039854149",
"Mozambique","MOZ","Labor volume for skilled females (millions)","v_F_skl","1359665.88004209",
"Mozambique","MOZ","Labor volume for skilled males (millions)","v_M_skl","2269753.42921723",
"Mozambique","MOZ","Labor volume for unskilled females (millions)","v_F_nsk","1116056.97421808",
"Mozambique","MOZ","Labor volume for unskilled male (millions)","v_M_nsk","7096978.71652261",
"Mozambique","MOZ","Share of female skilled worker out of all workers in this sector, %","p_F_skl","6.34653545979736",
"Mozambique","MOZ","Share of female unskilled worker out of all workers in this sector, %","p_F_nsk","6.03505762314751",
"Mozambique","MOZ","Share of male skilled worker out of all workers in this sector, %","p_M_skl","13.3407808117853",
"Mozambique","MOZ","Share of male unskilled worker out of all workers in this sector, %","p_M_nsk","39.2776261052698",
"Mozambique","MOZ","Value-added from Capital in GTAP10P3COD","gtap10VACapital","5580.429832951",
"Mozambique","MOZ","Value-added from labor in GTAP10P3COD (in USD 2014 million)","gtap10VALabor","9021.142935658",
